ID,Visits,SiteType,Rank,StartTime,EndTime,TimeInterval,ObamaMentions
n725,557,Media,22,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n726,507,Media,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n728,945,Media,27,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n729,484,Media,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n730,92,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n731,325,Media,13,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n732,220,Media,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n733,70,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n734,212,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n735,77,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n736,384,Media,12,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n737,374,Media,9,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n738,131,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n739,1575,Media,44,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n740,311,Politics,19,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n741,323,Media,13,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n742,188,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n743,854,Politics,26,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n745,230,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n746,403,Politics,15,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n748,195,Politics,5,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n749,245,Politics,12,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n750,119,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n751,583,Media,13,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n752,94,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n753,422,Media,16,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n754,296,Politics,4,410,1200,"<[ 410, 1200 ]>","< [0, 600, 100); [ 600, 850, 0); [ 850, 950, 100); [950, 1150, 0); [ 1150, 1200, 0)>"
n755,462,Politics,22,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n756,96,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n757,48,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n758,88,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n759,93,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n760,590,Media,19,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n761,187,Media,9,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n762,269,Media,9,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n763,69,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n764,93,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n765,206,Politics,10,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n766,347,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n767,143,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n768,50,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n772,122,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n773,191,Politics,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n775,288,Media,7,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n776,170,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n777,274,Media,8,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n778,159,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n779,491,Media,17,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n780,252,Media,6,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n781,1162,Media,23,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n782,206,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n783,311,Media,17,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n785,137,Media,3,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n786,504,Media,20,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n787,304,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n788,293,Media,8,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n789,552,Media,17,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n790,125,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n792,64,Media,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n793,426,Politics,6,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n795,261,Politics,9,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n797,1611,Media,30,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n799,262,Media,11,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n800,532,Politics,18,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n801,93,Politics,2,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n802,306,Media,9,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n803,64,Politics,1,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n804,398,Media,14,410,1200,"<[ 410, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n805,391,Politics,7,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n806,170,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n807,155,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n808,317,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n809,34,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n810,335,Media,11,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n811,303,Media,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n812,130,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n814,119,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n815,116,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n816,79,Media,2,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n818,1077,Politics,18,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n820,75,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n821,174,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n822,255,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n823,517,Politics,13,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n824,225,Politics,14,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n825,111,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n827,247,Media,4,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n830,49,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n831,59,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n832,186,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n833,134,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n834,48,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n835,100,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n837,184,Media,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n838,89,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n839,29,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n840,134,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n841,82,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n842,403,Politics,11,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n843,359,Media,13,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n848,266,Politics,7,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n851,640,Media,16,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n852,98,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n853,25,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n855,202,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n856,155,Politics,9,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n857,178,Politics,7,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n859,369,Media,14,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n861,531,Politics,7,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n862,1583,Media,29,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n863,452,Media,14,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n864,502,Media,12,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n865,102,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n866,159,Politics,6,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n867,759,Media,20,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n868,166,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n871,95,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 1050, 0); [ 1050, 1100, 100); [ 1100, 1150, 0); [ 1150, 1200, 100)>"
n872,66,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n873,45,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n874,192,Media,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n875,298,Politics,9,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n876,149,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n877,80,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n878,3373,Media,48,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n879,114,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n880,90,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n882,193,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n884,1441,Media,23,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n885,107,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n888,104,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n889,185,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n890,145,Media,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n891,161,Politics,5,510,1200,"<[ 510, 1200 ]>","< [0, 300, 0); [ 300, 450, 100); [ 450, 1050, 0); [ 1050, 1200, 100)>"
n892,414,Media,13,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n893,67,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n894,51,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n895,232,Media,4,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n896,275,Media,3,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n899,851,Media,24,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n900,98,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n901,178,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n902,230,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n903,277,Media,14,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n904,1929,Media,27,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n905,495,Politics,12,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n911,168,Politics,4,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n913,122,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n915,125,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n916,172,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 400, 0); [ 400, 600, 100); [ 600, 1000, 0); [ 1000, 1200, 100)>"
n918,62,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n919,131,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n920,173,Media,6,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n921,57,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n922,369,Media,15,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n925,2930,Media,37,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n928,102,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n929,94,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n931,130,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n934,59,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n935,63,Politics,3,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n936,307,Media,12,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n937,51,Politics,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n939,101,Media,3,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n940,77,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n941,62,Media,1,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n942,140,Politics,2,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
n943,174,Media,5,510,1200,"<[ 510, 1200 ]>","< [0, 580, 0); [ 580, 900, 100); [ 900, 1150, 0); [ 1150, 1200, 0)>"
